"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.005451071E1,-2.171327353E-1,9.228888506E-1,-2.079768654E0
9.006449571E1,-6.778534580E-2,9.748654814E-1,-1.590245606E0
9.007447971E1,-1.338391118E-3,1.051614865E0,-1.142823097E0
9.008446371E1,1.289034040E-1,1.026230640E0,-7.675365168E-1
9.009444771E1,2.831579961E-1,1.126402726E0,-3.407347977E-1
9.010443171E1,3.405676039E-1,1.278761213E0,7.421344578E-2
9.011441571E1,2.895090225E-1,1.383290863E0,3.670618862E-1
9.012439971E1,2.633430248E-1,1.455407352E0,6.823431695E-1
9.013438371E1,3.296660185E-1,1.421137990E0,1.085560729E0
9.014436871E1,4.360153230E-1,1.253997670E0,1.639326550E0
9.015435271E1,4.245536108E-1,1.042060660E0,2.243622254E0
9.016433671E1,4.146334440E-1,6.913930513E-1,2.873424683E0
9.017432046E1,3.980817307E-1,2.805890584E-1,3.416830992E0
9.018430446E1,2.387239080E-1,-1.935587718E-1,3.843731529E0
9.019428846E1,-1.873594075E-2,-6.334929717E-1,4.067027923E0
9.020427246E1,-3.331874676E-1,-6.773692355E-1,3.958587216E0
9.021425646E1,-5.886425619E-1,-1.737673355E-1,3.547942523E0
9.022424146E1,-6.105972487E-1,-5.840052813E-3,2.833325062E0
9.023422546E1,-7.029923923E-1,-3.173570448E-1,2.004414416E0
9.024420946E1,-7.919538315E-1,-8.499299980E-1,1.435606048E0
9.025419346E1,-7.670272974E-1,-1.230499610E0,1.572682325E0
9.026417746E1,-7.506731468E-1,-1.369377852E0,2.148880988E0
9.027416146E1,-7.361374073E-1,-1.556296526E0,2.439351951E0
9.028414546E1,-8.906018414E-1,-1.767606567E0,2.543296149E0
9.029412946E1,-1.185808025E0,-1.984958098E0,2.369167237E0
9.030411446E1,-1.396820151E0,-2.116054135E0,1.833462296E0
9.031409846E1,-1.408906053E0,-1.935079887E0,1.191406442E0
9.032408246E1,-1.195232202E0,-1.523049404E0,6.392450970E-1
9.033406646E1,-8.873182643E-1,-1.031450595E0,2.852330267E-1
9.034405046E1,-6.581095304E-1,-7.273954544E-1,7.700666070E-2
9.035403446E1,-5.848740314E-1,-6.314954898E-1,9.194161892E-3
9.036401846E1,-4.689781972E-1,-5.765980285E-1,1.086938918E-1
9.037400246E1,-3.240843395E-1,-5.654115741E-1,1.607393736E-1
9.038398746E1,-2.254546753E-1,-6.038105316E-1,5.373942018E-2
9.039397146E1,-1.260945477E-1,-5.198815716E-1,-2.307094949E-1
9.040395546E1,1.273958456E-2,-3.108188710E-1,-6.417085290E-1
9.041393946E1,-2.975319140E-3,-1.731875475E-1,-1.245075111E0
9.042392346E1,-1.412139125E-3,-9.753159363E-2,-1.825584342E0
9.043390746E1,5.272258937E-2,7.980206832E-2,-2.357547065E0
9.044389146E1,-5.931667719E-2,1.751509694E-1,-2.881114941E0
9.045387546E1,-7.561845861E-2,2.001865542E-1,-3.261572213E0
9.046385946E1,-5.005801320E-3,4.243040078E-1,-3.308067518E0
9.047384446E1,-7.076917995E-2,5.461021311E-1,-3.215034809E0
9.048382846E1,-1.828564302E-1,6.127594394E-1,-2.961472641E0
9.049381246E1,-1.905304257E-1,5.672922579E-1,-2.641366820E0
9.050379646E1,-2.566207733E-1,5.432752947E-1,-2.286059591E0
9.051378046E1,-2.862091098E-1,5.180931642E-1,-1.962052508E0
9.052376446E1,-5.605319995E-2,5.206553775E-1,-1.635732266E0
9.053374846E1,3.499872856E-2,5.925323856E-1,-1.472647575E0
9.054373246E1,-2.092060670E-3,6.441017213E-1,-1.505437006E0
9.055371746E1,-1.184813999E-2,8.625603493E-1,-1.567685294E0
9.056370146E1,1.114840369E-1,1.136587845E0,-1.593128868E0
9.057368546E1,-8.025413118E-2,1.115254206E0,-1.709090264E0
9.058366946E1,-1.409678909E-1,1.053288922E0,-1.730332029E0
9.059365346E1,-1.895082593E-2,1.077230128E0,-1.498971155E0
9.060363746E1,-6.621365078E-2,1.030310169E0,-1.097476185E0
9.061362146E1,-2.922962074E-1,9.095590992E-1,-6.709831989E-1
9.062360546E1,-4.418082326E-1,8.209767788E-1,-2.305334938E-1
9.063359046E1,-4.240814482E-1,7.582914841E-1,2.175655389E-1
9.064357446E1,-2.254913666E-1,6.478944446E-1,5.965995991E-1
9.065355846E1,-1.600982995E-1,5.081785157E-1,1.019295403E0
9.066354246E1,-4.056695893E-2,3.424555602E-1,1.541882116E0
9.067352646E1,1.582296755E-2,1.670030572E-1,1.902920786E0
9.068351046E1,-1.049822985E-1,-5.851681463E-2,2.059218614E0
9.069349446E1,-9.609898925E-4,-3.004509902E-1,2.208261217E0
9.070347846E1,1.292559911E-1,-2.164007735E-1,2.480870690E0
9.071346246E1,3.583998209E-1,2.189139799E-1,2.704455353E0
9.072344746E1,8.004349986E-1,4.516849107E-1,2.765540630E0
9.073343146E1,1.101452730E0,2.410296113E-1,2.587718031E0
9.074341546E1,1.182270825E0,-1.686829622E-1,2.245709710E0
9.075339946E1,1.092179192E0,-6.666995287E-1,2.273027317E0
9.076338346E1,1.219344511E0,-1.141017184E0,2.849700775E0
9.077336746E1,1.412916512E0,-1.654350678E0,3.382247635E0
9.078335146E1,1.454511850E0,-2.231258463E0,3.598596368E0
9.079333546E1,1.720675353E0,-2.472384334E0,3.494637551E0
9.080332046E1,1.933725672E0,-2.433358555E0,3.112658833E0
9.081330446E1,1.711238531E0,-2.162225358E0,2.464031879E0
9.082328846E1,1.435419522E0,-1.811813272E0,1.646402850E0
9.083327246E1,1.418238941E0,-1.272740627E0,8.647786367E-1
9.084325646E1,1.525659601E0,-7.651086067E-1,2.521307695E-1
9.085324046E1,1.468734910E0,-6.148803341E-1,-1.351279843E-1
9.086322446E1,1.254965091E0,-5.894688465E-1,-1.566778976E-1
9.087320846E1,8.522544855E-1,-5.488619073E-1,2.405123520E-1
9.088319246E1,3.350809787E-1,-5.027651634E-1,6.001190382E-1
9.089317746E1,-1.330685218E-1,-4.512509742E-1,6.524410933E-1
9.090316146E1,-4.175957897E-1,-2.939776108E-1,4.646098155E-1
9.091314546E1,-6.575524369E-1,-9.915719267E-2,-5.155490041E-3
9.092312946E1,-8.020492686E-1,-6.851940891E-2,-7.670149451E-1
9.093311346E1,-9.153367330E-1,1.127321433E-1,-1.726091044E0
9.094309746E1,-1.039398131E0,3.359286423E-1,-2.491547121E0
9.095308146E1,-1.069672528E0,4.627767865E-1,-3.040406544E0
9.096306546E1,-1.054204012E0,5.684391162E-1,-3.371468877E0
9.097304946E1,-1.019667798E0,6.633595260E-1,-3.522291373E0
9.098303446E1,-9.041736674E-1,7.581086124E-1,-3.551304088E0
9.099301846E1,-7.304028967E-1,8.277495356E-1,-3.555031103E0
9.100300246E1,-6.339331940E-1,8.000189692E-1,-3.546993520E0
9.101298646E1,-5.238141530E-1,7.342563580E-1,-3.430860216E0
9.102297046E1,-3.932027408E-1,7.586130810E-1,-3.213770640E0
9.103295446E1,-2.149486541E-1,8.555406207E-1,-2.893892276E0
9.104293846E1,-6.212133072E-2,8.493532433E-1,-2.527420374E0
9.105292246E1,8.924941465E-2,7.081910786E-1,-2.167014958E0
9.106290746E1,2.135539469E-1,5.733205180E-1,-1.770207701E0
9.107289146E1,3.211595622E-1,4.825431528E-1,-1.370270430E0
9.108287546E1,3.543445576E-1,4.235481090E-1,-9.593550110E-1
9.109285946E1,2.601984653E-1,4.610541236E-1,-4.882559556E-1
9.110284346E1,1.377430784E-1,6.800183165E-1,-4.386698127E-2
9.111282746E1,6.352707446E-2,9.516808328E-1,1.992327636E-1
9.112281146E1,1.541698441E-1,1.022392235E0,2.452409953E-1
9.113279546E1,4.377052048E-1,1.035705029E0,2.490077716E-1
9.114277946E1,6.047534317E-1,9.769652896E-1,3.408745462E-1
9.115276446E1,5.364263779E-1,7.978282367E-1,8.026502162E-1
9.116274846E1,3.273953985E-1,4.719141573E-1,1.527363480E0
9.117273275E1,1.395588581E-1,8.155414995E-2,2.557644047E0
9.118271675E1,-1.962285373E-2,-3.071344673E-1,3.522496026E0
9.119270075E1,-4.843869626E-1,-4.746898305E-1,4.073794321E0
9.120268475E1,-8.937311250E-1,3.638049871E-2,4.084683006E0
9.121266875E1,-7.238624936E-1,6.477043370E-1,3.399481718E0
9.122265275E1,-2.782952323E-1,7.513078621E-1,2.299198285E0
9.123263675E1,6.518234812E-2,1.602394366E-1,1.196951357E0
9.124262175E1,1.128951528E-1,-9.948783810E-1,8.639407307E-1
9.125260575E1,3.424522346E-1,-1.616872657E0,1.864934934E0
9.126258975E1,2.927584664E-1,-1.844346741E0,3.241193497E0
9.127257375E1,-3.580080575E-1,-2.219409373E0,4.473029342E0
9.128255775E1,-9.074223804E-1,-2.423315962E0,4.950103667E0
9.129254175E1,-9.035108855E-1,-2.174581694E0,4.498462391E0
9.130252575E1,-5.674897476E-1,-1.590739111E0,3.507770982E0
9.131250975E1,-6.854917489E-2,-8.435051505E-1,2.248394752E0
9.132249375E1,3.373079273E-1,-2.224922566E-1,1.087864532E0
9.133247875E1,2.573562068E-1,4.640142035E-2,2.161405724E-1
9.134246275E1,-3.557029389E-1,-2.272628171E-2,-3.812168258E-1
9.135244675E1,-8.143168733E-1,-1.957049374E-1,-7.129486656E-1
9.136243075E1,-8.970272736E-1,-3.432457383E-1,-8.512762463E-1
9.137241475E1,-8.604802023E-1,-4.811623694E-1,-1.078986704E0
9.138239875E1,-8.415301073E-1,-5.563361472E-1,-1.352279717E0
9.139238275E1,-6.046582317E-1,-5.394494250E-1,-1.473833390E0
9.140236675E1,-4.192269436E-1,-4.026061965E-1,-1.629976852E0
9.141235075E1,-1.652890555E-1,-3.265968515E-1,-1.911886321E0
9.142233575E1,1.566137609E-1,-2.311165525E-1,-2.215961416E0
9.143231975E1,3.050859319E-1,-1.682723598E-1,-2.358642249E0
9.144230375E1,3.963055658E-1,-7.481267118E-2,-2.438041005E0
9.145228775E1,3.940070985E-1,-4.761977909E-2,-2.486608563E0
9.146227175E1,3.035713568E-1,-3.411264698E-2,-2.469780861E0
9.147225575E1,2.258056179E-1,-4.459840399E-2,-2.299103560E0
9.148223975E1,2.978435706E-1,-7.235793696E-2,-2.087479377E0
9.149222375E1,1.856697815E-1,-2.225263897E-2,-1.965335720E0
9.150220775E1,-5.151035193E-2,-1.085442030E-1,-1.854623954E0
9.151219275E1,-2.558403162E-1,-9.231196694E-2,-1.754876302E0
9.152217675E1,-2.512698035E-1,1.882849852E-1,-1.787566915E0
9.153216075E1,1.605689272E-2,4.294577437E-1,-1.888387531E0
9.154214475E1,4.602526166E-2,5.690129473E-1,-2.035225149E0
9.155212875E1,1.023593838E-1,6.120964748E-1,-2.097036066E0
9.156211275E1,1.331989878E-1,7.312178524E-1,-2.087165966E0
9.157209675E1,7.794089958E-2,7.639870376E-1,-1.986934165E0
9.158208075E1,5.666478217E-2,7.988751076E-1,-1.740129624E0
9.159206475E1,2.605080754E-2,9.043133428E-1,-1.358950805E0
9.160204875E1,-1.033284867E-1,9.896106975E-1,-8.614819765E-1
9.161203375E1,-1.664995388E-1,1.098874912E0,-3.533636141E-1
9.162201775E1,-1.635428942E-1,1.123896025E0,1.291936451E-1
9.163200175E1,-1.257248575E-1,1.042281685E0,6.114392477E-1
9.164198575E1,-2.218901396E-2,8.595808274E-1,1.192136759E0
9.165196975E1,7.308785677E-2,6.020867359E-1,1.922677943E0
9.166195375E1,9.924332947E-2,2.767323081E-1,2.474112478E0
9.167193775E1,7.590972304E-2,-9.577538241E-2,3.081382661E0
9.168192175E1,9.201090842E-2,-4.008623741E-1,3.665767427E0
9.169190575E1,1.785735275E-1,-4.988875458E-1,4.075970655E0
9.170189075E1,2.066099033E-2,-4.165780452E-1,4.188675152E0
9.171187475E1,2.160092293E-1,-2.121251067E-1,3.709106990E0
9.172185875E1,8.332780780E-1,-4.901530847E-2,2.900435895E0
9.173184275E1,1.117185614E0,-1.181073242E-1,2.016337473E0
9.174182675E1,9.662057550E-1,-5.371351336E-1,1.511923322E0
9.175181075E1,6.196102931E-1,-1.166012642E0,1.858385468E0
9.176179475E1,4.978950906E-1,-1.516505346E0,2.824079445E0
9.177177875E1,5.591444553E-1,-1.705126729E0,3.592486612E0
9.178176275E1,7.743127088E-1,-1.819973500E0,3.783145604E0
9.179174775E1,9.967409384E-1,-1.867072091E0,3.295097224E0
9.180173175E1,1.004019699E0,-1.660876755E0,2.197291841E0
9.181171575E1,9.193765012E-1,-1.198326256E0,9.617260569E-1
9.182169975E1,1.049285626E0,-6.796933575E-1,-1.893106234E-1
9.183168375E1,1.185764829E0,-2.675585749E-1,-1.099247891E0
9.184166775E1,1.249543845E0,-2.171370842E-2,-1.564562296E0
9.185165175E1,1.303806299E0,7.460999664E-2,-1.744412125E0
9.186163575E1,1.255486517E0,6.670704614E-2,-1.687477786E0
9.187161975E1,1.171298891E0,-3.355132341E-2,-1.372117565E0
9.188160375E1,1.087631593E0,-1.548301409E-1,-8.774945766E-1
9.189158875E1,1.095955763E0,-2.928405101E-1,-4.445725769E-1
9.190157275E1,1.035889217E0,-4.289308365E-1,-3.479093313E-4
9.191155675E1,9.112088911E-1,-3.456764989E-1,2.185391003E-1
9.192154075E1,7.434953973E-1,-1.832303779E-1,5.965504825E-2
9.193152475E1,5.056325649E-1,-1.485028323E-2,-5.388536668E-1
9.194150875E1,2.141145853E-1,1.824542149E-1,-1.273094968E0
9.195149275E1,2.002415545E-2,3.989168593E-1,-1.883817347E0
9.196147675E1,-5.386257716E-2,5.814121143E-1,-2.289625808E0
9.197146075E1,-3.556459285E-3,7.063261092E-1,-2.492485600E0
9.198144575E1,4.672729298E-3,7.556652072E-1,-2.570188664E0
9.199142975E1,-6.192135595E-2,7.294397141E-1,-2.503302364E0
9.200141375E1,-1.539595270E-1,6.642446483E-1,-2.318778271E0
9.201139775E1,-1.894051290E-1,6.306484475E-1,-2.091602833E0
9.202138175E1,-1.348871155E-1,5.194922932E-1,-1.934882836E0
9.203136575E1,-1.680265757E-1,5.056105647E-1,-1.753650725E0
9.204134975E1,-1.304766339E-1,5.548574960E-1,-1.587628977E0
9.205133375E1,-5.847617649E-3,5.976785566E-1,-1.379185680E0
9.206131775E1,1.154701569E-1,6.026320253E-1,-1.134579107E0
9.207130175E1,1.444246552E-1,5.253865790E-1,-9.905820662E-1
9.208128575E1,1.827555658E-1,4.773392040E-1,-7.937782359E-1
9.209127075E1,1.933625246E-1,3.966825285E-1,-5.139924753E-1
9.210125475E1,1.215059453E-1,3.730378868E-1,-2.381506616E-1
9.211123875E1,1.663968836E-1,4.224992282E-1,3.024589241E-2
9.212122275E1,2.293569609E-1,4.923009497E-1,1.617848557E-1
9.213120675E1,2.958674675E-1,5.572136681E-1,1.801392657E-1
9.214119075E1,5.412907132E-1,5.666571407E-1,2.494059670E-1
9.215117475E1,7.508066826E-1,4.027891047E-1,5.830200255E-1
9.216115875E1,5.724428875E-1,2.231497395E-1,1.187709832E0
9.217114246E1,3.010337383E-1,-4.849340793E-2,2.020243998E0
9.218112646E1,-1.271995253E-1,-3.787467792E-1,2.770356982E0
9.219111146E1,-4.022096457E-1,-5.783616950E-1,3.388415862E0
9.220109546E1,-5.701159880E-1,-3.311357892E-1,3.607078924E0
9.221107946E1,-4.709091305E-1,-4.572888091E-3,3.340927116E0
9.222106346E1,-4.910672969E-1,7.483690515E-2,2.747835846E0
9.223104746E1,-7.186535016E-1,-1.423991431E-1,2.122811762E0
9.224103146E1,-4.914234654E-1,-2.166890413E-1,1.651734926E0
9.225101546E1,-3.411533122E-1,-2.721589449E-1,1.312821536E0
9.226099946E1,-4.454225793E-1,-5.160686023E-1,1.130028804E0
9.227098346E1,-6.012511323E-1,-8.918408664E-1,1.328126038E0
9.228096746E1,-8.344519065E-1,-1.286600575E0,1.729958977E0
9.229095246E1,-8.771992922E-1,-1.412397426E0,1.999102805E0
9.230093646E1,-7.454930985E-1,-1.424944820E0,2.153136007E0
9.231092046E1,-6.025169083E-1,-1.251484244E0,2.120277579E0
9.232090446E1,-5.034688393E-1,-9.328144991E-1,1.794668943E0
9.233088846E1,-4.005597441E-1,-6.540908121E-1,1.324089121E0
9.234087246E1,-3.494038431E-1,-5.562359040E-1,8.716496998E-1
9.235085646E1,-3.702546121E-1,-4.741008697E-1,4.808972347E-1
9.236084046E1,-3.173493338E-1,-4.278668625E-1,1.570304847E-1
9.237082446E1,-2.760625826E-1,-4.822093499E-1,-1.562270772E-1
9.238080846E1,-3.308848340E-1,-4.303115834E-1,-4.329348636E-1
9.239079346E1,-2.595412017E-1,-2.751728191E-1,-7.792198384E-1
9.240077746E1,-1.056963897E-1,-1.169557151E-1,-1.307276621E0
9.241076146E1,4.886189215E-2,-1.174482699E-2,-1.920410977E0
9.242074546E1,1.589701157E-1,-1.478285752E-3,-2.585511877E0
9.243072946E1,2.906205416E-1,2.677323103E-2,-3.149580492E0
9.244071346E1,5.249725230E-1,6.499702793E-2,-3.541998829E0
9.245069746E1,6.828021759E-1,9.066685282E-2,-3.641295660E0
9.246068146E1,7.420618062E-1,1.163532326E-1,-3.570839050E0
9.247066546E1,8.461396135E-1,9.178959131E-2,-3.434346911E0
9.248064946E1,7.835228775E-1,1.503401005E-1,-3.226556162E0
9.249063446E1,6.415857375E-1,1.344015408E-1,-2.902819220E0
9.250061846E1,4.151021715E-1,1.694983930E-1,-2.564598725E0
9.251060246E1,2.103993376E-1,2.325589327E-1,-2.265507213E0
9.252058646E1,7.003356367E-2,3.234206074E-1,-2.113366170E0
9.253057046E1,-5.901631303E-2,4.336519515E-1,-2.076376684E0
9.254055446E1,-2.029053998E-1,6.022418333E-1,-2.044031641E0
9.255053846E1,-2.573397250E-1,8.000915477E-1,-1.913127685E0
9.256052246E1,-1.740904672E-1,9.647834929E-1,-1.622424588E0
9.257050646E1,-1.201397799E-1,1.004796501E0,-1.161700248E0
9.258049046E1,-1.797215917E-1,1.007389157E0,-5.497125310E-1
9.259047446E1,-3.257909225E-1,1.069442952E0,7.484436035E-4
9.260045946E1,-4.393940634E-1,1.140826419E0,4.881512904E-1
9.261044346E1,-4.344895651E-1,1.238580608E0,1.044461235E0
9.262042746E1,-3.812939360E-1,1.291967734E0,1.556272699E0
9.263041146E1,-3.496168279E-1,1.169225468E0,2.025787159E0
9.264039546E1,-5.441701380E-1,8.606825159E-1,2.430027396E0
9.265037946E1,-7.199501216E-1,5.252055345E-1,2.807904877E0
9.266036346E1,-6.638688916E-1,3.533256437E-1,3.231857833E0
9.267034746E1,-5.597593996E-1,5.031631395E-2,3.466370941E0
9.268033146E1,-5.665642796E-1,-3.843041923E-1,3.683813104E0
9.269031546E1,-4.687877972E-1,-5.105151727E-1,3.966288584E0
9.270029946E1,-1.980131806E-1,4.291527383E-3,4.051058008E0
9.271028446E1,1.482520233E-1,1.103357168E-1,3.589012781E0
9.272026846E1,4.454496227E-1,-1.680546789E-1,2.724583223E0
9.273025246E1,7.064353059E-1,-3.985701194E-1,1.999861774E0
9.274023646E1,7.148950575E-1,-7.665375931E-1,1.703497403E0
9.275022046E1,7.327732117E-1,-1.118411775E0,1.915136204E0
9.276020446E1,1.129394381E0,-1.454340235E0,2.200620076E0
9.277018846E1,1.721265922E0,-1.876561245E0,2.110560091E0
9.278017246E1,2.123344151E0,-2.219396801E0,1.670092844E0
9.279015646E1,1.946864365E0,-2.255778908E0,1.255845097E0
9.280014046E1,1.611995787E0,-1.880631053E0,9.898435628E-1
9.281012546E1,1.290759699E0,-1.376829544E0,7.610566324E-1
9.282010946E1,9.681310970E-1,-9.946698546E-1,5.618560284E-1
9.283009346E1,7.202056450E-1,-7.898682759E-1,3.098878115E-1
9.284007746E1,5.429456945E-1,-6.806749588E-1,2.358948058E-1
9.285006146E1,3.603615252E-1,-5.762833752E-1,3.783721554E-1
9.286004546E1,1.211822288E-1,-5.167206399E-1,6.018919140E-1
9.287002946E1,-2.031634447E-1,-3.643073725E-1,6.675666708E-1
9.288001346E1,-6.130667106E-1,-2.394944979E-1,3.686470664E-1
9.288999746E1,-9.088007154E-1,-9.251146663E-2,-2.565927798E-1
9.289998146E1,-1.097530272E0,7.720546603E-2,-1.035431964E0
9.290996546E1,-1.231987580E0,2.628276293E-1,-1.830073834E0
9.291994946E1,-1.251609082E0,4.996705611E-1,-2.399588546E0
9.292993446E1,-1.184947973E0,5.773564124E-1,-2.844982656E0
9.293991846E1,-1.149547102E0,5.866973394E-1,-3.139648996E0
9.294990246E1,-1.153862420E0,5.538150837E-1,-3.393456747E0
9.295988646E1,-1.189924977E0,5.581908475E-1,-3.482517443E0
9.296987046E1,-1.134418747E0,6.274685854E-1,-3.488256485E0
9.297985446E1,-1.225879433E0,4.722523091E-1,-3.454711009E0
9.298983846E1,-1.117296273E0,3.742731842E-1,-3.210875099E0
9.299982246E1,-9.082431833E-1,4.024880828E-1,-2.872176887E0
9.300980646E1,-8.288779020E-1,3.956175313E-1,-2.608082129E0
9.301979046E1,-6.669288126E-1,3.374764368E-1,-2.340235798E0
9.302977446E1,-4.234701218E-1,3.104200909E-1,-1.974201268E0
9.303975946E1,-2.678391682E-1,3.898848114E-1,-1.632544949E0
9.304974346E1,8.462821394E-3,3.882723321E-1,-1.460429233E0
9.305972746E1,-2.608369812E-3,5.492862689E-1,-1.369788619E0
9.306971146E1,-1.294407631E-1,6.966000699E-1,-1.239041954E0
9.307969546E1,-1.501105973E-1,8.776043580E-1,-1.008831811E0
9.308967946E1,-1.067025494E-1,1.182168280E0,-7.615448749E-1
9.309966346E1,5.606273822E-2,1.279396805E0,-5.721956599E-1
9.310964746E1,2.001426635E-1,1.253747409E0,-3.025624198E-1
9.311963146E1,3.681136541E-1,1.199356901E0,8.965360343E-2
9.312961546E1,3.798962322E-1,9.991919450E-1,5.693708700E-1
9.313959946E1,3.190625314E-1,8.557180837E-1,1.302904074E0
9.314958446E1,2.186995333E-1,7.761646682E-1,2.082607477E0
9.315956846E1,9.851681292E-3,3.853464219E-1,2.843643059E0
9.316955283E1,-3.658204492E-1,-1.090456383E-1,3.459220381E0
9.317953683E1,-8.198704125E-1,-5.741078456E-1,3.840006267E0
9.318952083E1,-1.142506104E0,-4.114799675E-1,3.971679717E0
9.319950483E1,-1.166116503E0,1.969435056E-1,3.718174267E0
9.320948883E1,-9.692504733E-1,-9.801797234E-2,3.101118768E0
9.321947283E1,-9.848709445E-1,-5.409813955E-1,2.226535521E0
9.322945683E1,-1.041548737E0,-8.345029235E-1,1.712567604E0
9.323944083E1,-9.671644791E-1,-7.550216480E-1,1.707548354E0
9.324942483E1,-8.800502484E-1,-8.641696492E-1,1.904268569E0
9.325940883E1,-1.027124021E0,-1.322203978E0,2.145146372E0
9.326939383E1,-1.178507923E0,-1.798459401E0,2.263873501E0
9.327937783E1,-1.079079090E0,-1.926480094E0,2.079823033E0
9.328936183E1,-9.633390114E-1,-1.863703949E0,1.718225954E0
9.329934583E1,-6.414986140E-1,-1.600241421E0,1.444700807E0
9.330932983E1,-2.566291787E-1,-1.242175184E0,1.283165043E0
9.331931383E1,-8.526738770E-2,-1.041114362E0,1.109255401E0
9.332929783E1,-5.689326212E-2,-1.012933925E0,1.033114713E0
9.333928183E1,-5.668064274E-2,-9.480804098E-1,9.847851366E-1
9.334926583E1,-1.016764290E-1,-9.003270035E-1,9.969795048E-1
9.335924983E1,-1.405716690E-1,-8.217040262E-1,8.790704012E-1
9.336923383E1,-6.320277326E-2,-6.492379886E-1,5.961522871E-1
9.337921783E1,9.024523202E-2,-4.089545551E-1,1.854146236E-1
9.338920283E1,2.159333617E-1,-1.926272189E-1,-4.169719648E-1
9.339918683E1,2.328204860E-1,-9.235636010E-2,-1.134028299E0
9.340917083E1,1.907072309E-1,3.585540961E-2,-1.799794613E0
9.341915483E1,2.004484729E-1,1.949096248E-1,-2.491009178E0
9.342913883E1,1.322400079E-1,3.354791010E-1,-3.080221404E0
9.343912283E1,1.278671677E-1,4.686047794E-1,-3.432661158E0
9.344910683E1,1.143910898E-1,5.855781823E-1,-3.651768608E0
9.345909083E1,5.336994924E-2,6.549303992E-1,-3.724220288E0
9.346907483E1,1.500969294E-2,7.365771179E-1,-3.669738271E0
9.347905883E1,-1.153792327E-1,7.773459519E-1,-3.472320483E0
9.348904283E1,-2.298847086E-1,7.987337512E-1,-3.239206613E0
9.349902683E1,-2.803608343E-1,8.788218214E-1,-3.019033216E0
9.350901183E1,-3.531546492E-1,9.193976243E-1,-2.740612780E0
9.351899583E1,-3.923419942E-1,9.941533993E-1,-2.399897863E0
9.352897983E1,-3.945656172E-1,1.059550048E0,-2.024973226E0
9.353896383E1,-4.384257645E-1,1.042537208E0,-1.620119616E0
9.354894783E1,-5.231567433E-1,1.009375090E0,-1.209346284E0
9.355893183E1,-5.750809684E-1,9.960343755E-1,-8.358185470E-1
9.356891583E1,-5.893606731E-1,9.976241603E-1,-4.733280140E-1
9.357889983E1,-4.958314985E-1,1.027715686E0,-1.181476700E-1
9.358888383E1,-3.276474135E-1,1.099064581E0,1.814589822E-1
9.359886783E1,-2.650776378E-1,1.209327062E0,4.950849187E-1
9.360885183E1,-4.124373760E-2,1.204725522E0,8.948005807E-1
9.361883583E1,9.340715043E-2,1.057934024E0,1.300493851E0
9.362882083E1,1.720951780E-1,7.938573926E-1,1.770098358E0
9.363880483E1,1.608564641E-1,5.259454631E-1,2.333031444E0
9.364878883E1,6.055851616E-2,2.273201199E-1,2.739548587E0
9.365877283E1,-5.859037992E-2,-2.323745627E-2,2.986722087E0
9.366875683E1,-2.263871600E-1,-1.971786733E-1,3.223693365E0
9.367874083E1,-1.695040940E-1,-8.246485379E-2,3.614224221E0
9.368872483E1,2.329949157E-1,1.517422994E-1,3.963466718E0
